Model;Tool;SAT-solver;Seconds
sparclite_sim;Flama;lingeling;0.9631
sparclite_sim;Flama;lingeling;0.9586
sparclite_sim;Flama;lingeling;0.9742
sparclite_sim;Flama;lingeling;0.9527
sparclite_sim;Flama;lingeling;0.9661
sparclite_sim;Flama;lingeling;0.9606
sparclite_sim;Flama;lingeling;0.9531
sparclite_sim;Flama;lingeling;0.9785
sparclite_sim;Flama;lingeling;0.9503
sparclite_sim;Flama;lingeling;0.9686
sparclite_sim;Flama;lingeling;0.9584
sparclite_sim;Flama;lingeling;0.9515
sparclite_sim;Flama;lingeling;0.9785
sparclite_sim;Flama;lingeling;0.9494
sparclite_sim;Flama;lingeling;0.9638
sparclite_sim;Flama;lingeling;0.9576
sparclite_sim;Flama;lingeling;0.9498
sparclite_sim;Flama;lingeling;0.9724
sparclite_sim;Flama;lingeling;0.9487
sparclite_sim;Flama;lingeling;0.966
sparclite_sim;Flama;lingeling;0.9591
sparclite_sim;Flama;lingeling;0.9501
sparclite_sim;Flama;lingeling;0.9871
sparclite_sim;Flama;lingeling;0.956
sparclite_sim;Flama;lingeling;0.9597
sparclite_sim;Flama;lingeling;1.1404
sparclite_sim;Flama;lingeling;0.9577
sparclite_sim;Flama;lingeling;0.969
sparclite_sim;Flama;lingeling;0.9595
sparclite_sim;Flama;lingeling;1.1613
sparclite_sim;Flama;lingeling;0.9584
sparclite_sim;Flama;lingeling;0.9716
sparclite_sim;Flama;lingeling;0.9706
sparclite_sim;Flama;lingeling;0.9517
sparclite_sim;Flama;lingeling;0.9725
sparclite_sim;Flama;lingeling;0.9561
sparclite_sim;Flama;lingeling;0.9729
sparclite_sim;Flama;lingeling;0.9537
sparclite_sim;Flama;lingeling;0.9559
sparclite_sim;Flama;lingeling;0.9736
sparclite_sim;Flama;lingeling;0.9511
sparclite_sim;Flama;lingeling;0.9768
sparclite_sim;Flama;lingeling;0.9611
sparclite_sim;Flama;lingeling;1.1522
sparclite_sim;Flama;lingeling;0.9695
sparclite_sim;Flama;lingeling;1.1774
sparclite_sim;Flama;lingeling;1.1583
sparclite_sim;Flama;lingeling;1.1588
sparclite_sim;Flama;minisat22;0.189
sparclite_sim;Flama;minisat22;0.1552
sparclite_sim;Flama;minisat22;0.1914
sparclite_sim;Flama;minisat22;0.2076
sparclite_sim;Flama;minisat22;0.201
sparclite_sim;Flama;minisat22;0.2084
sparclite_sim;Flama;minisat22;0.2058
sparclite_sim;Flama;minisat22;0.2118
sparclite_sim;Flama;minisat22;0.1942
sparclite_sim;Flama;minisat22;0.2019
sparclite_sim;Flama;minisat22;0.2359
sparclite_sim;Flama;minisat22;0.2061
sparclite_sim;Flama;minisat22;0.2024
sparclite_sim;Flama;minisat22;0.1691
sparclite_sim;Flama;minisat22;0.1282
sparclite_sim;Flama;minisat22;0.1538
sparclite_sim;Flama;minisat22;0.1277
sparclite_sim;Flama;minisat22;0.2004
sparclite_sim;Flama;minisat22;0.1276
sparclite_sim;Flama;minisat22;0.1236
sparclite_sim;Flama;minisat22;0.2015
sparclite_sim;Flama;minisat22;0.1414
sparclite_sim;Flama;minisat22;0.1263
sparclite_sim;Flama;minisat22;0.1977
sparclite_sim;Flama;minisat22;0.2045
sparclite_sim;Flama;minisat22;0.1274
sparclite_sim;Flama;minisat22;0.2081
sparclite_sim;Flama;minisat22;0.2024
sparclite_sim;Flama;minisat22;0.1265
sparclite_sim;Flama;minisat22;0.127
sparclite_sim;Flama;minisat22;0.1483
sparclite_sim;Flama;minisat22;0.127
sparclite_sim;Flama;minisat22;0.1294
sparclite_sim;Flama;minisat22;0.1307
sparclite_sim;Flama;minisat22;0.1533
sparclite_sim;Flama;minisat22;0.1218
sparclite_sim;Flama;minisat22;0.1306
sparclite_sim;Flama;minisat22;0.1298
sparclite_sim;Flama;minisat22;0.2063
sparclite_sim;Flama;minisat22;0.2256
sparclite_sim;Flama;minisat22;0.1911
sparclite_sim;Flama;minisat22;0.1269
sparclite_sim;Flama;minisat22;0.151
sparclite_sim;Flama;minisat22;0.1304
sparclite_sim;Flama;minisat22;0.1278
sparclite_sim;Flama;minisat22;0.1275
sparclite_sim;Flama;minisat22;0.1312
sparclite_sim;Flama;minisat22;0.1264
sparclite_sim;Flama;minisat22;0.1264
sparclite_sim;Flama;minisat22;0.1269
sparclite_sim;Flama;minisat22;0.1478
sparclite_sim;Flama;minisat22;0.1234
sparclite_sim;Flama;minisat22;0.1298
sparclite_sim;Flama;minisat22;0.1276
sparclite_sim;Flama;minisat22;0.1267
sparclite_sim;Flama;minisat22;0.1222
sparclite_sim;Flama;minisat22;0.1289
sparclite_sim;Flama;minisat22;0.1293
sparclite_sim;Flama;minisat22;0.1272
sparclite_sim;Flama;minisat22;0.1289
sparclite_sim;Flama;minisat22;0.1427
sparclite_sim;Flama;minisat22;0.127
sparclite_sim;Flama;minisat22;0.1233
sparclite_sim;Flama;minisat22;0.1308
sparclite_sim;Flama;minisat22;0.1271
sparclite_sim;Flama;minisat22;0.1304
sparclite_sim;Flama;minisat22;0.1468
sparclite_sim;Flama;minisat22;0.13
sparclite_sim;Flama;minisat22;0.1289
sparclite_sim;Flama;minisat22;0.1525
sparclite_sim;Flama;minisat22;0.1286
sparclite_sim;Flama;minisat22;0.2044
sparclite_sim;Flama;minisat22;0.1911
sparclite_sim;Flama;minisat22;0.1969
sparclite_sim;Flama;minisat22;0.2087
sparclite_sim;Flama;minisat22;0.2046
sparclite_sim;Flama;minisat22;0.2015
sparclite_sim;Flama;minisat22;0.2066
sparclite_sim;Flama;minisat22;0.2118
sparclite_sim;Flama;minisat22;0.1999
sparclite_sim;Flama;minisat22;0.1677
sparclite_sim;Flama;minisat22;0.1304
sparclite_sim;Flama;minisat22;0.1529
sparclite_sim;Flama;minisat22;0.1279
sparclite_sim;Flama;minisat22;0.1281
sparclite_sim;Flama;minisat22;0.1542
sparclite_sim;Flama;minisat22;0.2043
sparclite_sim;Flama;minisat22;0.2031
sparclite_sim;Flama;minisat22;0.2036
sparclite_sim;Flama;minisat22;0.2066
sparclite_sim;Flama;minisat22;0.1941
sparclite_sim;Flama;minisat22;0.2097
sparclite_sim;Flama;minisat22;0.2315
sparclite_sim;Flama;minisat22;0.2086
sparclite_sim;Flama;minisat22;0.1909
sparclite_sim;Flama;minisat22;0.1771
sparclite_sim;Flama;minisat22;0.1236
sparclite_sim;Flama;minisat22;0.2013
sparclite_sim;Flama;minisat22;0.2034
sparclite_sim;Flama;minisat22;0.1697
sparclite_sim;FeatureIDE;Sat4j;0.172115182
sparclite_sim;FeatureIDE;Sat4j;0.176340804
sparclite_sim;FeatureIDE;Sat4j;0.239138747
sparclite_sim;FeatureIDE;Sat4j;0.176000092
sparclite_sim;FeatureIDE;Sat4j;0.176380422
sparclite_sim;FeatureIDE;Sat4j;0.155498178
sparclite_sim;FeatureIDE;Sat4j;0.176187108
sparclite_sim;FeatureIDE;Sat4j;0.149882304
sparclite_sim;FeatureIDE;Sat4j;0.176929816
sparclite_sim;FeatureIDE;Sat4j;0.17425075
sparclite_sim;FeatureIDE;Sat4j;0.173558437
sparclite_sim;FeatureIDE;Sat4j;0.173388461
sparclite_sim;FeatureIDE;Sat4j;0.178060362
sparclite_sim;FeatureIDE;Sat4j;0.175366275
sparclite_sim;FeatureIDE;Sat4j;0.202330886
sparclite_sim;FeatureIDE;Sat4j;0.149470663
sparclite_sim;FeatureIDE;Sat4j;0.218444703
sparclite_sim;FeatureIDE;Sat4j;0.177214391
sparclite_sim;FeatureIDE;Sat4j;0.194785569
sparclite_sim;FeatureIDE;Sat4j;0.197912478
sparclite_sim;FeatureIDE;Sat4j;0.175485393
sparclite_sim;FeatureIDE;Sat4j;0.153973071
sparclite_sim;FeatureIDE;Sat4j;0.176778416
sparclite_sim;FeatureIDE;Sat4j;0.17512047
sparclite_sim;FeatureIDE;Sat4j;0.149831064
sparclite_sim;FeatureIDE;Sat4j;0.171747826
sparclite_sim;FeatureIDE;Sat4j;0.176033903
sparclite_sim;FeatureIDE;Sat4j;0.151284575
sparclite_sim;FeatureIDE;Sat4j;0.182277348
sparclite_sim;FeatureIDE;Sat4j;0.175973041
sparclite_sim;FeatureIDE;Sat4j;0.174643605
sparclite_sim;FeatureIDE;Sat4j;0.17429789
sparclite_sim;FeatureIDE;Sat4j;0.176818309
sparclite_sim;FeatureIDE;Sat4j;0.223130625
sparclite_sim;FeatureIDE;Sat4j;0.174525655
sparclite_sim;FeatureIDE;Sat4j;0.191116188
sparclite_sim;FeatureIDE;Sat4j;0.187347865
sparclite_sim;FeatureIDE;Sat4j;0.15174555
sparclite_sim;FeatureIDE;Sat4j;0.182063132
sparclite_sim;FeatureIDE;Sat4j;0.181706742
sparclite_sim;FeatureIDE;Sat4j;0.177452605
sparclite_sim;FeatureIDE;Sat4j;0.173191119
sparclite_sim;FeatureIDE;Sat4j;0.178982036
sparclite_sim;FeatureIDE;Sat4j;0.183620529
sparclite_sim;FeatureIDE;Sat4j;0.178789914
sparclite_sim;FeatureIDE;Sat4j;0.156903953
sparclite_sim;FeatureIDE;Sat4j;0.174206993
sparclite_sim;FeatureIDE;Sat4j;0.175860573
sparclite_sim;FeatureIDE;Sat4j;0.18701744
sparclite_sim;FeatureIDE;Sat4j;0.211260204
sparclite_sim;FeatureIDE;Sat4j;0.21021317
sparclite_sim;FeatureIDE;Sat4j;0.173804167
sparclite_sim;FeatureIDE;Sat4j;0.176235294
sparclite_sim;FeatureIDE;Sat4j;0.176424649
sparclite_sim;FeatureIDE;Sat4j;0.174480002
sparclite_sim;FeatureIDE;Sat4j;0.157458375
sparclite_sim;FeatureIDE;Sat4j;0.149398881
sparclite_sim;FeatureIDE;Sat4j;0.177621273
sparclite_sim;FeatureIDE;Sat4j;0.184185068
sparclite_sim;FeatureIDE;Sat4j;0.211597264
sparclite_sim;FeatureIDE;Sat4j;0.223380872
sparclite_sim;FeatureIDE;Sat4j;0.175639368
sparclite_sim;FeatureIDE;Sat4j;0.178587103
sparclite_sim;FeatureIDE;Sat4j;0.187245814
sparclite_sim;FeatureIDE;Sat4j;0.175167155
sparclite_sim;FeatureIDE;Sat4j;0.251166278
sparclite_sim;FeatureIDE;Sat4j;0.178809779
sparclite_sim;FeatureIDE;Sat4j;0.151103454
sparclite_sim;FeatureIDE;Sat4j;0.175001962
sparclite_sim;FeatureIDE;Sat4j;0.177111982
sparclite_sim;FeatureIDE;Sat4j;0.233620075
sparclite_sim;FeatureIDE;Sat4j;0.175323567
sparclite_sim;FeatureIDE;Sat4j;0.178082806
sparclite_sim;FeatureIDE;Sat4j;0.174912561
sparclite_sim;FeatureIDE;Sat4j;0.154508538
sparclite_sim;FeatureIDE;Sat4j;0.182230612
sparclite_sim;FeatureIDE;Sat4j;0.173873027
sparclite_sim;FeatureIDE;Sat4j;0.161148485
sparclite_sim;FeatureIDE;Sat4j;0.175733344
sparclite_sim;FeatureIDE;Sat4j;0.201956318
sparclite_sim;FeatureIDE;Sat4j;0.243228338
sparclite_sim;FeatureIDE;Sat4j;0.202284954
sparclite_sim;FeatureIDE;Sat4j;0.238512198
sparclite_sim;FeatureIDE;Sat4j;0.173281686
sparclite_sim;FeatureIDE;Sat4j;0.175293493
sparclite_sim;FeatureIDE;Sat4j;0.17489021
sparclite_sim;FeatureIDE;Sat4j;0.178340756
sparclite_sim;FeatureIDE;Sat4j;0.177686103
sparclite_sim;FeatureIDE;Sat4j;0.167921066
sparclite_sim;FeatureIDE;Sat4j;0.173919292
sparclite_sim;FeatureIDE;Sat4j;0.175981605
sparclite_sim;FeatureIDE;Sat4j;0.237830033
sparclite_sim;FeatureIDE;Sat4j;0.176531013
sparclite_sim;FeatureIDE;Sat4j;0.169996869
sparclite_sim;FeatureIDE;Sat4j;0.175337301
sparclite_sim;FeatureIDE;Sat4j;0.157023963
sparclite_sim;FeatureIDE;Sat4j;0.175322948
sparclite_sim;FeatureIDE;Sat4j;0.176688629
sparclite_sim;FeatureIDE;Sat4j;0.178221899
sparclite_sim;FeatureIDE;Sat4j;0.180585367
pid;Flama;glucose4;0.2259
pid;Flama;glucose4;0.2156
pid;Flama;glucose4;0.2403
pid;Flama;glucose4;0.225
pid;Flama;glucose4;0.2154
pid;Flama;glucose4;0.1391
pid;Flama;glucose4;0.2136
pid;Flama;glucose4;0.1386
pid;Flama;glucose4;0.1553
pid;Flama;glucose4;0.1369
pid;Flama;glucose4;0.1402
pid;Flama;glucose4;0.2223
pid;Flama;glucose4;0.2153
pid;Flama;glucose4;0.22
pid;Flama;glucose4;0.2192
pid;Flama;glucose4;0.136
pid;Flama;glucose4;0.1479
pid;Flama;glucose4;0.223
pid;Flama;glucose4;0.2033
pid;Flama;glucose4;0.216
pid;Flama;glucose4;0.2229
pid;Flama;glucose4;0.2211
pid;Flama;glucose4;0.2264
pid;Flama;glucose4;0.1668
pid;Flama;glucose4;0.1418
pid;Flama;glucose4;0.2211
pid;Flama;glucose4;0.1853
pid;Flama;glucose4;0.163
pid;Flama;glucose4;0.1365
pid;Flama;glucose4;0.2049
pid;Flama;glucose4;0.1387
pid;Flama;glucose4;0.1485
pid;Flama;glucose4;0.2119
pid;Flama;glucose4;0.1664
pid;Flama;glucose4;0.2373
pid;Flama;glucose4;0.2047
pid;Flama;glucose4;0.2275
pid;Flama;glucose4;0.2199
pid;Flama;glucose4;0.2103
pid;Flama;glucose4;0.2187
pid;Flama;glucose4;0.218
pid;Flama;glucose4;0.269
pid;Flama;glucose4;0.2263
pid;Flama;glucose4;0.2185
pid;Flama;glucose4;0.2194
pid;Flama;glucose4;0.1602
pid;Flama;glucose4;0.1364
pid;Flama;glucose4;0.2239
pid;Flama;glucose4;0.2169
pid;Flama;glucose4;0.2203
pid;Flama;glucose4;0.1696
pid;Flama;glucose4;0.1364
pid;Flama;glucose4;0.131
pid;Flama;glucose4;0.2207
pid;Flama;glucose4;0.1458
pid;Flama;glucose4;0.2047
pid;Flama;glucose4;0.2181
pid;Flama;glucose4;0.1383
pid;Flama;glucose4;0.1601
pid;Flama;glucose4;0.1378
pid;Flama;glucose4;0.1406
pid;Flama;glucose4;0.1385
pid;Flama;glucose4;0.1613
pid;Flama;glucose4;0.1369
pid;Flama;glucose4;0.138
pid;Flama;glucose4;0.1565
pid;Flama;glucose4;0.1295
pid;Flama;glucose4;0.2084
pid;Flama;glucose4;0.2213
pid;Flama;glucose4;0.221
pid;Flama;glucose4;0.2234
pid;Flama;glucose4;0.2111
pid;Flama;glucose4;0.2306
pid;Flama;glucose4;0.2279
pid;Flama;glucose4;0.2231
pid;Flama;glucose4;0.2179
pid;Flama;glucose4;0.2213
pid;Flama;glucose4;0.2163
pid;Flama;glucose4;0.2163
pid;Flama;glucose4;0.1345
pid;Flama;glucose4;0.2102
pid;Flama;glucose4;0.2182
pid;Flama;glucose4;0.2198
pid;Flama;glucose4;0.2159
pid;Flama;glucose4;0.2197
pid;Flama;glucose4;0.2164
pid;Flama;glucose4;0.1626
pid;Flama;glucose4;0.1397
pid;Flama;glucose4;0.2075
pid;Flama;glucose4;0.219
pid;Flama;glucose4;0.2457
pid;Flama;glucose4;0.2126
pid;Flama;glucose4;0.2195
pid;Flama;glucose4;0.1384
pid;Flama;glucose4;0.2281
pid;Flama;glucose4;0.2163
pid;Flama;glucose4;0.2215
pid;Flama;glucose4;0.2256
pid;Flama;glucose4;0.2215
pid;Flama;glucose4;0.2212
pid;Flama;lingeling;1.2831
pid;Flama;lingeling;1.0662
pid;Flama;lingeling;1.037
pid;Flama;lingeling;1.0743
pid;Flama;lingeling;1.0436
pid;Flama;lingeling;1.2494
pid;Flama;lingeling;1.3081
pid;Flama;lingeling;1.2795
pid;Flama;lingeling;1.0383
pid;Flama;lingeling;1.2604
pid;Flama;lingeling;1.2327
pid;Flama;lingeling;1.0899
pid;Flama;lingeling;1.2441
pid;Flama;lingeling;1.0957
pid;Flama;lingeling;1.0618
pid;Flama;lingeling;1.058
pid;Flama;lingeling;1.0499
pid;Flama;lingeling;1.0636
pid;Flama;lingeling;1.0693
pid;Flama;lingeling;1.044
pid;Flama;lingeling;1.0904
pid;Flama;lingeling;1.0562
pid;Flama;lingeling;1.0574
pid;Flama;lingeling;1.0706
pid;Flama;lingeling;1.2878
pid;Flama;lingeling;1.0453
pid;Flama;lingeling;1.0538
pid;Flama;lingeling;1.0564
pid;Flama;lingeling;1.0407
pid;Flama;lingeling;1.0714
pid;Flama;lingeling;1.1265
pid;Flama;lingeling;1.0663
pid;Flama;lingeling;1.2238
pid;Flama;lingeling;1.2497
pid;Flama;lingeling;1.0508
pid;Flama;lingeling;1.0845
pid;Flama;lingeling;1.0549
pid;Flama;lingeling;1.0567
pid;Flama;lingeling;1.231
pid;Flama;lingeling;1.2195
pid;Flama;lingeling;1.047
pid;Flama;lingeling;1.2413
pid;Flama;lingeling;1.2321
pid;Flama;lingeling;1.0512
pid;Flama;lingeling;1.0605
pid;Flama;lingeling;1.0449
pid;Flama;lingeling;1.0856
pid;Flama;lingeling;1.054
pid;Flama;lingeling;1.1477
pid;Flama;lingeling;1.0405
pid;Flama;lingeling;1.2576
pid;Flama;lingeling;1.0399
pid;Flama;lingeling;1.0532
pid;Flama;lingeling;1.0556
pid;Flama;lingeling;1.0472
pid;Flama;lingeling;1.0531
pid;Flama;lingeling;1.0406
pid;Flama;lingeling;1.0886
pid;Flama;lingeling;1.1253
pid;Flama;lingeling;1.0727
pid;Flama;lingeling;1.0405
pid;Flama;lingeling;1.0553
pid;Flama;lingeling;1.0617
pid;Flama;lingeling;1.049
pid;Flama;lingeling;1.058
pid;Flama;lingeling;1.0486
pid;Flama;lingeling;1.0925
pid;Flama;lingeling;1.0506
pid;Flama;lingeling;1.0725
pid;Flama;lingeling;1.0434
pid;Flama;lingeling;1.0672
pid;Flama;lingeling;1.0708
pid;Flama;lingeling;1.0564
pid;Flama;lingeling;1.0664
pid;Flama;lingeling;1.2445
pid;Flama;lingeling;1.0785
pid;Flama;lingeling;1.0475
pid;Flama;lingeling;1.0968
pid;Flama;lingeling;1.0549
pid;Flama;lingeling;1.1172
pid;Flama;lingeling;1.0625
pid;Flama;lingeling;1.0584
pid;Flama;lingeling;1.053
pid;Flama;lingeling;1.0473
pid;Flama;lingeling;1.0583
pid;Flama;lingeling;1.0395
pid;Flama;lingeling;1.0762
pid;Flama;lingeling;1.0431
pid;Flama;lingeling;1.0751
pid;Flama;lingeling;1.2303
pid;Flama;lingeling;1.064
pid;Flama;lingeling;1.0447
pid;Flama;lingeling;1.0542
pid;Flama;lingeling;1.057
pid;Flama;lingeling;1.0408
pid;Flama;lingeling;1.0881
pid;Flama;lingeling;1.0419
pid;Flama;lingeling;1.0683
pid;Flama;lingeling;1.0397
pid;Flama;lingeling;1.0691
pid;Flama;minisat22;0.152
pid;Flama;minisat22;0.135
pid;Flama;minisat22;0.1363
pid;Flama;minisat22;0.1563
pid;Flama;minisat22;0.1277
pid;Flama;minisat22;0.218
pid;Flama;minisat22;0.2356
pid;Flama;minisat22;0.1374
pid;Flama;minisat22;0.2131
pid;Flama;minisat22;0.1368
pid;Flama;minisat22;0.1442
pid;Flama;minisat22;0.1369
pid;Flama;minisat22;0.1386
pid;Flama;minisat22;0.2195
pid;Flama;minisat22;0.2148
pid;Flama;minisat22;0.2169
pid;Flama;minisat22;0.2126
pid;Flama;minisat22;0.2108
pid;Flama;minisat22;0.2169
pid;Flama;minisat22;0.2132
pid;Flama;minisat22;0.2117
pid;Flama;minisat22;0.1346
pid;Flama;minisat22;0.2127
pid;Flama;minisat22;0.2172
pid;Flama;minisat22;0.2136
pid;Flama;minisat22;0.2124
pid;Flama;minisat22;0.1591
pid;Flama;minisat22;0.2127
pid;Flama;minisat22;0.2133
pid;Flama;minisat22;0.2066
pid;Flama;minisat22;0.2119
pid;Flama;minisat22;0.2153
pid;Flama;minisat22;0.2105
pid;Flama;minisat22;0.2142
pid;Flama;minisat22;0.2167
pid;Flama;minisat22;0.2194
pid;Flama;minisat22;0.2192
pid;Flama;minisat22;0.2149
pid;Flama;minisat22;0.2182
pid;Flama;minisat22;0.1992
pid;Flama;minisat22;0.1679
pid;Flama;minisat22;0.1356
pid;Flama;minisat22;0.1351
pid;Flama;minisat22;0.1342
pid;Flama;minisat22;0.1403
pid;Flama;minisat22;0.1356
pid;Flama;minisat22;0.1339
pid;Flama;minisat22;0.1322
pid;Flama;minisat22;0.1602
pid;Flama;minisat22;0.1352
pid;Flama;minisat22;0.2166
pid;Flama;minisat22;0.2135
pid;Flama;minisat22;0.2112
pid;Flama;minisat22;0.2175
pid;Flama;minisat22;0.2072
pid;Flama;minisat22;0.2134
pid;Flama;minisat22;0.1541
pid;Flama;minisat22;0.137
pid;Flama;minisat22;0.2135
pid;Flama;minisat22;0.1355
pid;Flama;minisat22;0.1543
pid;Flama;minisat22;0.1347
pid;Flama;minisat22;0.1357
pid;Flama;minisat22;0.1366
pid;Flama;minisat22;0.1325
pid;Flama;minisat22;0.1551
pid;Flama;minisat22;0.2141
pid;Flama;minisat22;0.2138
pid;Flama;minisat22;0.2138
pid;Flama;minisat22;0.2122
pid;Flama;minisat22;0.2628
pid;Flama;minisat22;0.2132
pid;Flama;minisat22;0.2162
pid;Flama;minisat22;0.2049
pid;Flama;minisat22;0.2113
pid;Flama;minisat22;0.2178
pid;Flama;minisat22;0.216
pid;Flama;minisat22;0.2151
pid;Flama;minisat22;0.1567
pid;Flama;minisat22;0.1406
pid;Flama;minisat22;0.2241
pid;Flama;minisat22;0.2149
pid;Flama;minisat22;0.2156
pid;Flama;minisat22;0.159
pid;Flama;minisat22;0.1385
pid;Flama;minisat22;0.2069
pid;Flama;minisat22;0.2147
pid;Flama;minisat22;0.2158
pid;Flama;minisat22;0.2136
pid;Flama;minisat22;0.2171
pid;Flama;minisat22;0.2148
pid;Flama;minisat22;0.2428
pid;Flama;minisat22;0.2126
pid;Flama;minisat22;0.22
pid;Flama;minisat22;0.2106
pid;Flama;minisat22;0.2127
pid;Flama;minisat22;0.2188
pid;Flama;minisat22;0.2166
pid;Flama;minisat22;0.2073
pid;Flama;minisat22;0.213
pid;FeatureIDE;Sat4j;0.205962738
pid;FeatureIDE;Sat4j;0.299439959
pid;FeatureIDE;Sat4j;0.203427443
pid;FeatureIDE;Sat4j;0.206624778
pid;FeatureIDE;Sat4j;0.219716199
pid;FeatureIDE;Sat4j;0.21007735
pid;FeatureIDE;Sat4j;0.20173587
pid;FeatureIDE;Sat4j;0.203664998
pid;FeatureIDE;Sat4j;0.184844923
pid;FeatureIDE;Sat4j;0.207606329
pid;FeatureIDE;Sat4j;0.176963477
pid;FeatureIDE;Sat4j;0.288870165
pid;FeatureIDE;Sat4j;0.265664337
pid;FeatureIDE;Sat4j;0.203509616
pid;FeatureIDE;Sat4j;0.203331632
pid;FeatureIDE;Sat4j;0.291243104
pid;FeatureIDE;Sat4j;0.209525648
pid;FeatureIDE;Sat4j;0.204915124
pid;FeatureIDE;Sat4j;0.203087936
pid;FeatureIDE;Sat4j;0.273974186
pid;FeatureIDE;Sat4j;0.229905559
pid;FeatureIDE;Sat4j;0.175112013
pid;FeatureIDE;Sat4j;0.207847508
pid;FeatureIDE;Sat4j;0.212474147
pid;FeatureIDE;Sat4j;0.178342844
pid;FeatureIDE;Sat4j;0.214384291
pid;FeatureIDE;Sat4j;0.203223405
pid;FeatureIDE;Sat4j;0.204506035
pid;FeatureIDE;Sat4j;0.218490735
pid;FeatureIDE;Sat4j;0.203412394
pid;FeatureIDE;Sat4j;0.266696568
pid;FeatureIDE;Sat4j;0.204864572
pid;FeatureIDE;Sat4j;0.201315631
pid;FeatureIDE;Sat4j;0.211697797
pid;FeatureIDE;Sat4j;0.207496288
pid;FeatureIDE;Sat4j;0.270060977
pid;FeatureIDE;Sat4j;0.204961528
pid;FeatureIDE;Sat4j;0.20716985
pid;FeatureIDE;Sat4j;0.328820712
pid;FeatureIDE;Sat4j;0.204454782
pid;FeatureIDE;Sat4j;0.210247367
pid;FeatureIDE;Sat4j;0.203562365
pid;FeatureIDE;Sat4j;0.233869786
pid;FeatureIDE;Sat4j;0.20590281
pid;FeatureIDE;Sat4j;0.226623182
pid;FeatureIDE;Sat4j;0.243239925
pid;FeatureIDE;Sat4j;0.203944605
pid;FeatureIDE;Sat4j;0.205063733
pid;FeatureIDE;Sat4j;0.228117377
pid;FeatureIDE;Sat4j;0.205449009
pid;FeatureIDE;Sat4j;0.202333427
pid;FeatureIDE;Sat4j;0.244112723
pid;FeatureIDE;Sat4j;0.205039788
pid;FeatureIDE;Sat4j;0.179002599
pid;FeatureIDE;Sat4j;0.17158389
pid;FeatureIDE;Sat4j;0.211845866
pid;FeatureIDE;Sat4j;0.224197572
pid;FeatureIDE;Sat4j;0.211410899
pid;FeatureIDE;Sat4j;0.241209459
pid;FeatureIDE;Sat4j;0.200603397
pid;FeatureIDE;Sat4j;0.211924105
pid;FeatureIDE;Sat4j;0.209799909
pid;FeatureIDE;Sat4j;0.206414344
pid;FeatureIDE;Sat4j;0.203797513
pid;FeatureIDE;Sat4j;0.299634059
pid;FeatureIDE;Sat4j;0.20241926
pid;FeatureIDE;Sat4j;0.202803573
pid;FeatureIDE;Sat4j;0.2087857
pid;FeatureIDE;Sat4j;0.205962569
pid;FeatureIDE;Sat4j;0.262498096
pid;FeatureIDE;Sat4j;0.199803903
pid;FeatureIDE;Sat4j;0.208669439
pid;FeatureIDE;Sat4j;0.202728432
pid;FeatureIDE;Sat4j;0.202333042
pid;FeatureIDE;Sat4j;0.211654957
pid;FeatureIDE;Sat4j;0.289016506
pid;FeatureIDE;Sat4j;0.206042626
pid;FeatureIDE;Sat4j;0.206043417
pid;FeatureIDE;Sat4j;0.198293485
pid;FeatureIDE;Sat4j;0.186639354
pid;FeatureIDE;Sat4j;0.204243905
pid;FeatureIDE;Sat4j;0.201342136
pid;FeatureIDE;Sat4j;0.262953429
pid;FeatureIDE;Sat4j;0.204573659
pid;FeatureIDE;Sat4j;0.203729058
pid;FeatureIDE;Sat4j;0.247990912
pid;FeatureIDE;Sat4j;0.202243987
pid;FeatureIDE;Sat4j;0.225030057
pid;FeatureIDE;Sat4j;0.27916776
pid;FeatureIDE;Sat4j;0.208690391
pid;FeatureIDE;Sat4j;0.212070041
pid;FeatureIDE;Sat4j;0.202510149
pid;FeatureIDE;Sat4j;0.203072969
pid;FeatureIDE;Sat4j;0.205533289
pid;FeatureIDE;Sat4j;0.176658479
pid;FeatureIDE;Sat4j;0.233035112
pid;FeatureIDE;Sat4j;0.180566607
pid;FeatureIDE;Sat4j;0.204800586
pid;FeatureIDE;Sat4j;0.211672285
pid;FeatureIDE;Sat4j;0.207703079
dreamcast;Flama;glucose4;0.2293
dreamcast;Flama;glucose4;0.2296
dreamcast;Flama;glucose4;0.231
dreamcast;Flama;glucose4;0.2276
dreamcast;Flama;glucose4;0.2226
dreamcast;Flama;glucose4;0.1734
dreamcast;Flama;glucose4;0.1447
dreamcast;Flama;glucose4;0.2328
dreamcast;Flama;glucose4;0.1973
dreamcast;Flama;glucose4;0.1436
dreamcast;Flama;glucose4;0.1439
dreamcast;Flama;glucose4;0.1434
dreamcast;Flama;glucose4;0.1481
dreamcast;Flama;glucose4;0.1471
dreamcast;Flama;glucose4;0.1458
dreamcast;Flama;glucose4;0.1645
dreamcast;Flama;glucose4;0.1384
dreamcast;Flama;glucose4;0.1453
dreamcast;Flama;glucose4;0.2321
dreamcast;Flama;glucose4;0.2455
dreamcast;Flama;glucose4;0.2295
dreamcast;Flama;glucose4;0.2304
dreamcast;Flama;glucose4;0.2336
dreamcast;Flama;glucose4;0.2365
dreamcast;Flama;glucose4;0.2309
dreamcast;Flama;glucose4;0.2342
dreamcast;Flama;glucose4;0.2189
dreamcast;Flama;glucose4;0.2259
