Model;Tool;SAT-solver;Seconds
ec555;Flama;lingeling;1.193
ec555;Flama;lingeling;1.2
ec555;Flama;lingeling;1.1867
ec555;Flama;lingeling;1.1924
ec555;Flama;lingeling;1.185
ec555;Flama;lingeling;1.1919
ec555;Flama;lingeling;1.1902
ec555;Flama;lingeling;1.1963
ec555;Flama;lingeling;1.1841
ec555;Flama;lingeling;1.1964
ec555;Flama;lingeling;1.1888
ec555;Flama;lingeling;1.1982
ec555;Flama;lingeling;1.1887
ec555;Flama;lingeling;1.1976
ec555;Flama;lingeling;1.1892
ec555;Flama;lingeling;1.1932
ec555;Flama;lingeling;1.1852
ec555;Flama;lingeling;1.1925
ec555;Flama;lingeling;1.1887
ec555;Flama;lingeling;1.1948
ec555;Flama;lingeling;1.1932
ec555;Flama;lingeling;1.1939
ec555;Flama;lingeling;1.1998
ec555;Flama;lingeling;1.2037
ec555;Flama;lingeling;1.1884
ec555;Flama;lingeling;1.1925
ec555;Flama;lingeling;1.1951
ec555;Flama;lingeling;1.1936
ec555;Flama;lingeling;1.1921
ec555;Flama;lingeling;1.1895
ec555;Flama;lingeling;1.1942
ec555;Flama;lingeling;1.1905
ec555;Flama;lingeling;1.1941
ec555;Flama;lingeling;1.2002
ec555;Flama;lingeling;1.19
ec555;Flama;lingeling;1.1907
ec555;Flama;lingeling;1.1895
ec555;Flama;lingeling;1.19
ec555;Flama;lingeling;1.1955
ec555;Flama;lingeling;1.1939
ec555;Flama;lingeling;1.2011
ec555;Flama;lingeling;1.1997
ec555;Flama;lingeling;1.1945
ec555;Flama;lingeling;1.2735
ec555;Flama;lingeling;1.2603
ec555;Flama;lingeling;1.1976
ec555;Flama;lingeling;1.192
ec555;Flama;lingeling;1.1879
ec555;Flama;lingeling;1.1958
ec555;Flama;lingeling;1.2033
ec555;Flama;lingeling;1.185
ec555;Flama;lingeling;1.1878
ec555;Flama;lingeling;1.1932
ec555;Flama;lingeling;1.2394
ec555;Flama;lingeling;1.2771
ec555;Flama;lingeling;1.2067
ec555;Flama;lingeling;1.1999
ec555;Flama;lingeling;1.1886
ec555;Flama;lingeling;1.1926
ec555;Flama;lingeling;1.1851
ec555;Flama;lingeling;1.2044
ec555;Flama;minisat22;0.1581
ec555;Flama;minisat22;0.1618
ec555;Flama;minisat22;0.1532
ec555;Flama;minisat22;0.155
ec555;Flama;minisat22;0.2274
ec555;Flama;minisat22;0.2219
ec555;Flama;minisat22;0.2223
ec555;Flama;minisat22;0.2222
ec555;Flama;minisat22;0.22
ec555;Flama;minisat22;0.2511
ec555;Flama;minisat22;0.2256
ec555;Flama;minisat22;0.1513
ec555;Flama;minisat22;0.2404
ec555;Flama;minisat22;0.2265
ec555;Flama;minisat22;0.2213
ec555;Flama;minisat22;0.2355
ec555;Flama;minisat22;0.229
ec555;Flama;minisat22;0.2184
ec555;Flama;minisat22;0.2297
ec555;Flama;minisat22;0.234
ec555;Flama;minisat22;0.2245
ec555;Flama;minisat22;0.2208
ec555;Flama;minisat22;0.2297
ec555;Flama;minisat22;0.2251
ec555;Flama;minisat22;0.2255
ec555;Flama;minisat22;0.2221
ec555;Flama;minisat22;0.2212
ec555;Flama;minisat22;0.2205
ec555;Flama;minisat22;0.1766
ec555;Flama;minisat22;0.1566
ec555;Flama;minisat22;0.153
ec555;Flama;minisat22;0.1501
ec555;Flama;minisat22;0.1521
ec555;Flama;minisat22;0.2293
ec555;Flama;minisat22;0.2249
ec555;Flama;minisat22;0.2237
ec555;Flama;minisat22;0.2316
ec555;Flama;minisat22;0.2237
ec555;Flama;minisat22;0.226
ec555;Flama;minisat22;0.2255
ec555;Flama;minisat22;0.2228
ec555;Flama;minisat22;0.2172
ec555;Flama;minisat22;0.229
ec555;Flama;minisat22;0.2205
ec555;Flama;minisat22;0.2265
ec555;Flama;minisat22;0.2233
ec555;Flama;minisat22;0.17
ec555;Flama;minisat22;0.1541
ec555;Flama;minisat22;0.1715
ec555;Flama;minisat22;0.1525
ec555;Flama;minisat22;0.153
ec555;Flama;minisat22;0.2322
ec555;Flama;minisat22;0.2194
ec555;Flama;minisat22;0.2243
ec555;Flama;minisat22;0.2301
ec555;Flama;minisat22;0.2271
ec555;Flama;minisat22;0.2279
ec555;Flama;minisat22;0.2211
ec555;Flama;minisat22;0.2616
ec555;Flama;minisat22;0.1767
ec555;Flama;minisat22;0.1517
ec555;Flama;minisat22;0.2224
ec555;Flama;minisat22;0.2182
ec555;Flama;minisat22;0.2196
ec555;Flama;minisat22;0.1679
ec555;Flama;minisat22;0.1489
ec555;Flama;minisat22;0.1491
ec555;Flama;minisat22;0.1503
ec555;Flama;minisat22;0.2279
ec555;Flama;minisat22;0.2218
ec555;Flama;minisat22;0.224
ec555;Flama;minisat22;0.2289
ec555;Flama;minisat22;0.2225
ec555;Flama;minisat22;0.2198
ec555;Flama;minisat22;0.221
ec555;Flama;minisat22;0.2232
ec555;Flama;minisat22;0.2212
ec555;Flama;minisat22;0.2216
ec555;Flama;minisat22;0.17
ec555;Flama;minisat22;0.1538
ec555;Flama;minisat22;0.2294
ec555;Flama;minisat22;0.2204
ec555;Flama;minisat22;0.1677
ec555;Flama;minisat22;0.151
ec555;Flama;minisat22;0.15
ec555;Flama;minisat22;0.1559
ec555;Flama;minisat22;0.2251
ec555;Flama;minisat22;0.1872
ec555;Flama;minisat22;0.1539
ec555;Flama;minisat22;0.1531
ec555;Flama;minisat22;0.1531
ec555;Flama;minisat22;0.1504
ec555;Flama;minisat22;0.2304
ec555;Flama;minisat22;0.2222
ec555;Flama;minisat22;0.2261
ec555;Flama;minisat22;0.2293
ec555;Flama;minisat22;0.2241
ec555;Flama;minisat22;0.225
ec555;Flama;minisat22;0.2208
ec555;Flama;minisat22;0.2288
ec555;FeatureIDE;Sat4j;0.234746751
ec555;FeatureIDE;Sat4j;0.282615611
ec555;FeatureIDE;Sat4j;0.194802528
ec555;FeatureIDE;Sat4j;0.218491945
ec555;FeatureIDE;Sat4j;0.196288847
ec555;FeatureIDE;Sat4j;0.196647271
ec555;FeatureIDE;Sat4j;0.270243632
ec555;FeatureIDE;Sat4j;0.189409697
ec555;FeatureIDE;Sat4j;0.19512181
ec555;FeatureIDE;Sat4j;0.207400673
ec555;FeatureIDE;Sat4j;0.25030383
ec555;FeatureIDE;Sat4j;0.203354905
ec555;FeatureIDE;Sat4j;0.174947626
ec555;FeatureIDE;Sat4j;0.192336854
ec555;FeatureIDE;Sat4j;0.19271297
ec555;FeatureIDE;Sat4j;0.206351129
ec555;FeatureIDE;Sat4j;0.193380494
ec555;FeatureIDE;Sat4j;0.213709666
ec555;FeatureIDE;Sat4j;0.192413579
ec555;FeatureIDE;Sat4j;0.197392565
ec555;FeatureIDE;Sat4j;0.208662099
ec555;FeatureIDE;Sat4j;0.198065242
ec555;FeatureIDE;Sat4j;0.173398857
ec555;FeatureIDE;Sat4j;0.167830874
ec555;FeatureIDE;Sat4j;0.196623881
ec555;FeatureIDE;Sat4j;0.168672516
ec555;FeatureIDE;Sat4j;0.195329318
ec555;FeatureIDE;Sat4j;0.192165034
ec555;FeatureIDE;Sat4j;0.244583385
ec555;FeatureIDE;Sat4j;0.212303381
ec555;FeatureIDE;Sat4j;0.22554927
ec555;FeatureIDE;Sat4j;0.194816769
ec555;FeatureIDE;Sat4j;0.215969018
ec555;FeatureIDE;Sat4j;0.204290898
ec555;FeatureIDE;Sat4j;0.196495228
ec555;FeatureIDE;Sat4j;0.198311957
ec555;FeatureIDE;Sat4j;0.200153599
ec555;FeatureIDE;Sat4j;0.194689437
ec555;FeatureIDE;Sat4j;0.168316916
ec555;FeatureIDE;Sat4j;0.173206109
ec555;FeatureIDE;Sat4j;0.194488608
ec555;FeatureIDE;Sat4j;0.196177392
ec555;FeatureIDE;Sat4j;0.254279185
ec555;FeatureIDE;Sat4j;0.192778247
ec555;FeatureIDE;Sat4j;0.19459056
ec555;FeatureIDE;Sat4j;0.194150526
ec555;FeatureIDE;Sat4j;0.193910112
ec555;FeatureIDE;Sat4j;0.194067428
ec555;FeatureIDE;Sat4j;0.213690392
ec555;FeatureIDE;Sat4j;0.198840552
ec555;FeatureIDE;Sat4j;0.191155813
ec555;FeatureIDE;Sat4j;0.206725546
ec555;FeatureIDE;Sat4j;0.210121277
ec555;FeatureIDE;Sat4j;0.194901671
ec555;FeatureIDE;Sat4j;0.215107828
ec555;FeatureIDE;Sat4j;0.1987413
ec555;FeatureIDE;Sat4j;0.226541779
ec555;FeatureIDE;Sat4j;0.192031265
ec555;FeatureIDE;Sat4j;0.195587206
ec555;FeatureIDE;Sat4j;0.198666635
ec555;FeatureIDE;Sat4j;0.207676571
ec555;FeatureIDE;Sat4j;0.207663078
ec555;FeatureIDE;Sat4j;0.211556023
ec555;FeatureIDE;Sat4j;0.195003181
ec555;FeatureIDE;Sat4j;0.196398819
ec555;FeatureIDE;Sat4j;0.209543448
ec555;FeatureIDE;Sat4j;0.224817222
ec555;FeatureIDE;Sat4j;0.198630803
ec555;FeatureIDE;Sat4j;0.239363588
ec555;FeatureIDE;Sat4j;0.19484553
ec555;FeatureIDE;Sat4j;0.219698416
ec555;FeatureIDE;Sat4j;0.207376371
ec555;FeatureIDE;Sat4j;0.193778282
ec555;FeatureIDE;Sat4j;0.200211633
ec555;FeatureIDE;Sat4j;0.223845901
ec555;FeatureIDE;Sat4j;0.259175946
ec555;FeatureIDE;Sat4j;0.258624947
ec555;FeatureIDE;Sat4j;0.203380068
ec555;FeatureIDE;Sat4j;0.192884069
ec555;FeatureIDE;Sat4j;0.215721286
ec555;FeatureIDE;Sat4j;0.164695247
ec555;FeatureIDE;Sat4j;0.193548367
ec555;FeatureIDE;Sat4j;0.204612674
ec555;FeatureIDE;Sat4j;0.194258926
ec555;FeatureIDE;Sat4j;0.195523967
ec555;FeatureIDE;Sat4j;0.203016423
ec555;FeatureIDE;Sat4j;0.19671672
ec555;FeatureIDE;Sat4j;0.189753635
ec555;FeatureIDE;Sat4j;0.257772656
ec555;FeatureIDE;Sat4j;0.210993632
ec555;FeatureIDE;Sat4j;0.271077769
ec555;FeatureIDE;Sat4j;0.198605157
ec555;FeatureIDE;Sat4j;0.206578334
ec555;FeatureIDE;Sat4j;0.194892727
ec555;FeatureIDE;Sat4j;0.202420569
ec555;FeatureIDE;Sat4j;0.261976268
ec555;FeatureIDE;Sat4j;0.196464657
ec555;FeatureIDE;Sat4j;0.208051065
ec555;FeatureIDE;Sat4j;0.208733343
ec555;FeatureIDE;Sat4j;0.20985769
eurobot-base;Flama;glucose4;0.0056
eurobot-base;Flama;glucose4;0.0037
eurobot-base;Flama;glucose4;0.0037
eurobot-base;Flama;glucose4;0.0038
eurobot-base;Flama;glucose4;0.0049
eurobot-base;Flama;glucose4;0.0042
eurobot-base;Flama;glucose4;0.0037
eurobot-base;Flama;glucose4;0.0038
eurobot-base;Flama;glucose4;0.0037
eurobot-base;Flama;glucose4;0.0055
eurobot-base;Flama;glucose4;0.0043
eurobot-base;Flama;glucose4;0.0037
eurobot-base;Flama;glucose4;0.0037
eurobot-base;Flama;glucose4;0.0037
eurobot-base;Flama;glucose4;0.0049
eurobot-base;Flama;glucose4;0.0046
eurobot-base;Flama;glucose4;0.0037
eurobot-base;Flama;glucose4;0.0037
eurobot-base;Flama;glucose4;0.0036
eurobot-base;Flama;glucose4;0.0055
eurobot-base;Flama;glucose4;0.0044
eurobot-base;Flama;glucose4;0.0037
eurobot-base;Flama;glucose4;0.0037
eurobot-base;Flama;glucose4;0.0038
eurobot-base;Flama;glucose4;0.0037
eurobot-base;Flama;glucose4;0.0037
eurobot-base;Flama;glucose4;0.0037
eurobot-base;Flama;glucose4;0.0046
eurobot-base;Flama;glucose4;0.0038
eurobot-base;Flama;glucose4;0.0037
eurobot-base;Flama;glucose4;0.0053
eurobot-base;Flama;glucose4;0.0041
eurobot-base;Flama;glucose4;0.0037
eurobot-base;Flama;glucose4;0.0037
eurobot-base;Flama;glucose4;0.0037
eurobot-base;Flama;glucose4;0.0049
eurobot-base;Flama;glucose4;0.0037
eurobot-base;Flama;glucose4;0.0037
eurobot-base;Flama;glucose4;0.0037
eurobot-base;Flama;glucose4;0.0049
eurobot-base;Flama;glucose4;0.0037
eurobot-base;Flama;glucose4;0.0037
eurobot-base;Flama;glucose4;0.0037
eurobot-base;Flama;glucose4;0.0046
eurobot-base;Flama;glucose4;0.0037
eurobot-base;Flama;glucose4;0.0037
eurobot-base;Flama;glucose4;0.0037
eurobot-base;Flama;glucose4;0.0056
eurobot-base;Flama;glucose4;0.0038
eurobot-base;Flama;glucose4;0.0037
eurobot-base;Flama;glucose4;0.005
eurobot-base;Flama;glucose4;0.0037
eurobot-base;Flama;glucose4;0.0039
eurobot-base;Flama;glucose4;0.0049
eurobot-base;Flama;glucose4;0.0037
eurobot-base;Flama;glucose4;0.0037
eurobot-base;Flama;glucose4;0.0037
eurobot-base;Flama;glucose4;0.0037
eurobot-base;Flama;glucose4;0.0037
eurobot-base;Flama;glucose4;0.0049
eurobot-base;Flama;glucose4;0.0037
eurobot-base;Flama;glucose4;0.0037
eurobot-base;Flama;glucose4;0.0037
eurobot-base;Flama;glucose4;0.0052
eurobot-base;Flama;glucose4;0.0041
eurobot-base;Flama;glucose4;0.0036
eurobot-base;Flama;glucose4;0.0037
eurobot-base;Flama;glucose4;0.0036
eurobot-base;Flama;glucose4;0.0049
eurobot-base;Flama;glucose4;0.0037
eurobot-base;Flama;glucose4;0.0037
eurobot-base;Flama;glucose4;0.0049
eurobot-base;Flama;glucose4;0.0043
eurobot-base;Flama;glucose4;0.0037
eurobot-base;Flama;glucose4;0.0037
eurobot-base;Flama;glucose4;0.0036
eurobot-base;Flama;glucose4;0.0037
eurobot-base;Flama;glucose4;0.0057
eurobot-base;Flama;glucose4;0.0043
eurobot-base;Flama;glucose4;0.0037
eurobot-base;Flama;glucose4;0.0037
eurobot-base;Flama;glucose4;0.0048
eurobot-base;Flama;glucose4;0.0055
eurobot-base;Flama;glucose4;0.0044
eurobot-base;Flama;glucose4;0.0037
eurobot-base;Flama;glucose4;0.0037
eurobot-base;Flama;glucose4;0.0053
eurobot-base;Flama;glucose4;0.005
eurobot-base;Flama;glucose4;0.0036
eurobot-base;Flama;glucose4;0.0037
eurobot-base;Flama;glucose4;0.0037
eurobot-base;Flama;glucose4;0.0054
eurobot-base;Flama;glucose4;0.0041
eurobot-base;Flama;glucose4;0.0037
eurobot-base;Flama;glucose4;0.0037
eurobot-base;Flama;glucose4;0.0037
eurobot-base;Flama;glucose4;0.0048
eurobot-base;Flama;glucose4;0.0046
eurobot-base;Flama;glucose4;0.0037
eurobot-base;Flama;glucose4;0.0036
eurobot-base;Flama;lingeling;0.0233
eurobot-base;Flama;lingeling;0.0233
eurobot-base;Flama;lingeling;0.0236
eurobot-base;Flama;lingeling;0.0315
eurobot-base;Flama;lingeling;0.0236
eurobot-base;Flama;lingeling;0.0234
eurobot-base;Flama;lingeling;0.0234
eurobot-base;Flama;lingeling;0.0233
eurobot-base;Flama;lingeling;0.0236
eurobot-base;Flama;lingeling;0.0233
eurobot-base;Flama;lingeling;0.0235
eurobot-base;Flama;lingeling;0.0234
eurobot-base;Flama;lingeling;0.0233
eurobot-base;Flama;lingeling;0.0235
eurobot-base;Flama;lingeling;0.0234
eurobot-base;Flama;lingeling;0.0235
eurobot-base;Flama;lingeling;0.0233
eurobot-base;Flama;lingeling;0.0234
eurobot-base;Flama;lingeling;0.0233
eurobot-base;Flama;lingeling;0.0237
eurobot-base;Flama;lingeling;0.0233
eurobot-base;Flama;lingeling;0.0234
eurobot-base;Flama;lingeling;0.0232
eurobot-base;Flama;lingeling;0.0234
eurobot-base;Flama;lingeling;0.0236
eurobot-base;Flama;lingeling;0.0236
eurobot-base;Flama;lingeling;0.0234
eurobot-base;Flama;lingeling;0.0236
eurobot-base;Flama;lingeling;0.0234
eurobot-base;Flama;lingeling;0.0237
eurobot-base;Flama;lingeling;0.0233
eurobot-base;Flama;lingeling;0.0235
eurobot-base;Flama;lingeling;0.0234
eurobot-base;Flama;lingeling;0.0235
eurobot-base;Flama;lingeling;0.0234
eurobot-base;Flama;lingeling;0.0232
eurobot-base;Flama;lingeling;0.0235
eurobot-base;Flama;lingeling;0.0234
eurobot-base;Flama;lingeling;0.0234
eurobot-base;Flama;lingeling;0.0234
eurobot-base;Flama;lingeling;0.024
eurobot-base;Flama;lingeling;0.0233
eurobot-base;Flama;lingeling;0.0236
eurobot-base;Flama;lingeling;0.0233
eurobot-base;Flama;lingeling;0.0235
eurobot-base;Flama;lingeling;0.0236
eurobot-base;Flama;lingeling;0.0232
eurobot-base;Flama;lingeling;0.0236
eurobot-base;Flama;lingeling;0.0238
eurobot-base;Flama;lingeling;0.0237
eurobot-base;Flama;lingeling;0.0233
eurobot-base;Flama;lingeling;0.0235
eurobot-base;Flama;lingeling;0.0233
eurobot-base;Flama;lingeling;0.0235
eurobot-base;Flama;lingeling;0.0234
eurobot-base;Flama;lingeling;0.0235
eurobot-base;Flama;lingeling;0.0233
eurobot-base;Flama;lingeling;0.0233
eurobot-base;Flama;lingeling;0.0232
eurobot-base;Flama;lingeling;0.0236
eurobot-base;Flama;lingeling;0.0236
eurobot-base;Flama;lingeling;0.0234
eurobot-base;Flama;lingeling;0.0233
eurobot-base;Flama;lingeling;0.0235
eurobot-base;Flama;lingeling;0.0232
eurobot-base;Flama;lingeling;0.0234
eurobot-base;Flama;lingeling;0.0236
eurobot-base;Flama;lingeling;0.0234
eurobot-base;Flama;lingeling;0.0234
eurobot-base;Flama;lingeling;0.0234
eurobot-base;Flama;lingeling;0.0233
eurobot-base;Flama;lingeling;0.0232
eurobot-base;Flama;lingeling;0.0234
eurobot-base;Flama;lingeling;0.0233
eurobot-base;Flama;lingeling;0.0235
eurobot-base;Flama;lingeling;0.0233
eurobot-base;Flama;lingeling;0.0238
eurobot-base;Flama;lingeling;0.0236
eurobot-base;Flama;lingeling;0.0233
eurobot-base;Flama;lingeling;0.0235
eurobot-base;Flama;lingeling;0.0233
eurobot-base;Flama;lingeling;0.0233
eurobot-base;Flama;lingeling;0.0233
eurobot-base;Flama;lingeling;0.0236
eurobot-base;Flama;lingeling;0.0232
eurobot-base;Flama;lingeling;0.0233
eurobot-base;Flama;lingeling;0.0234
eurobot-base;Flama;lingeling;0.0237
eurobot-base;Flama;lingeling;0.0236
eurobot-base;Flama;lingeling;0.0235
eurobot-base;Flama;lingeling;0.0233
eurobot-base;Flama;lingeling;0.0234
eurobot-base;Flama;lingeling;0.0233
eurobot-base;Flama;lingeling;0.0235
eurobot-base;Flama;lingeling;0.0233
eurobot-base;Flama;lingeling;0.0233
eurobot-base;Flama;lingeling;0.0234
eurobot-base;Flama;lingeling;0.0236
eurobot-base;Flama;lingeling;0.0234
eurobot-base;Flama;lingeling;0.0234
eurobot-base;Flama;minisat22;0.0031
eurobot-base;Flama;minisat22;0.0031
eurobot-base;Flama;minisat22;0.0042
eurobot-base;Flama;minisat22;0.0034
eurobot-base;Flama;minisat22;0.0033
eurobot-base;Flama;minisat22;0.004
eurobot-base;Flama;minisat22;0.0031
eurobot-base;Flama;minisat22;0.0031
eurobot-base;Flama;minisat22;0.0031
eurobot-base;Flama;minisat22;0.0031
eurobot-base;Flama;minisat22;0.0031
eurobot-base;Flama;minisat22;0.0041
eurobot-base;Flama;minisat22;0.0031
eurobot-base;Flama;minisat22;0.0031
eurobot-base;Flama;minisat22;0.0047
eurobot-base;Flama;minisat22;0.0037
eurobot-base;Flama;minisat22;0.0031
eurobot-base;Flama;minisat22;0.0031
eurobot-base;Flama;minisat22;0.0032
eurobot-base;Flama;minisat22;0.0044
eurobot-base;Flama;minisat22;0.0035
eurobot-base;Flama;minisat22;0.0031
eurobot-base;Flama;minisat22;0.0031
eurobot-base;Flama;minisat22;0.0044
eurobot-base;Flama;minisat22;0.0036
eurobot-base;Flama;minisat22;0.0031
eurobot-base;Flama;minisat22;0.0031
eurobot-base;Flama;minisat22;0.0045
eurobot-base;Flama;minisat22;0.0034
eurobot-base;Flama;minisat22;0.0034
eurobot-base;Flama;minisat22;0.0041
eurobot-base;Flama;minisat22;0.0031
eurobot-base;Flama;minisat22;0.0033
eurobot-base;Flama;minisat22;0.0044
eurobot-base;Flama;minisat22;0.0033
eurobot-base;Flama;minisat22;0.0033
eurobot-base;Flama;minisat22;0.0031
eurobot-base;Flama;minisat22;0.0047
eurobot-base;Flama;minisat22;0.0035
eurobot-base;Flama;minisat22;0.0031
eurobot-base;Flama;minisat22;0.0031
eurobot-base;Flama;minisat22;0.0032
eurobot-base;Flama;minisat22;0.0041
eurobot-base;Flama;minisat22;0.0033
eurobot-base;Flama;minisat22;0.0031
eurobot-base;Flama;minisat22;0.0031
eurobot-base;Flama;minisat22;0.0041
eurobot-base;Flama;minisat22;0.0031
eurobot-base;Flama;minisat22;0.0034
eurobot-base;Flama;minisat22;0.0031
eurobot-base;Flama;minisat22;0.0039
eurobot-base;Flama;minisat22;0.0031
eurobot-base;Flama;minisat22;0.0031
eurobot-base;Flama;minisat22;0.0044
eurobot-base;Flama;minisat22;0.0031
eurobot-base;Flama;minisat22;0.0031
eurobot-base;Flama;minisat22;0.0046
eurobot-base;Flama;minisat22;0.0036
eurobot-base;Flama;minisat22;0.0031
eurobot-base;Flama;minisat22;0.0033
eurobot-base;Flama;minisat22;0.0031
eurobot-base;Flama;minisat22;0.0044
eurobot-base;Flama;minisat22;0.0033
eurobot-base;Flama;minisat22;0.0031
eurobot-base;Flama;minisat22;0.0031
eurobot-base;Flama;minisat22;0.0044
eurobot-base;Flama;minisat22;0.0044
eurobot-base;Flama;minisat22;0.0034
eurobot-base;Flama;minisat22;0.0033
eurobot-base;Flama;minisat22;0.0033
eurobot-base;Flama;minisat22;0.0033
eurobot-base;Flama;minisat22;0.0044
eurobot-base;Flama;minisat22;0.0034
eurobot-base;Flama;minisat22;0.0031
eurobot-base;Flama;minisat22;0.0031
eurobot-base;Flama;minisat22;0.0041
eurobot-base;Flama;minisat22;0.0034
eurobot-base;Flama;minisat22;0.0031
eurobot-base;Flama;minisat22;0.0031
eurobot-base;Flama;minisat22;0.0044
eurobot-base;Flama;minisat22;0.0034
eurobot-base;Flama;minisat22;0.0031
eurobot-base;Flama;minisat22;0.0031
eurobot-base;Flama;minisat22;0.0041
eurobot-base;Flama;minisat22;0.0031
eurobot-base;Flama;minisat22;0.0031
eurobot-base;Flama;minisat22;0.0041
eurobot-base;Flama;minisat22;0.0031
eurobot-base;Flama;minisat22;0.0032
eurobot-base;Flama;minisat22;0.0031
eurobot-base;Flama;minisat22;0.0044
eurobot-base;Flama;minisat22;0.0034
eurobot-base;Flama;minisat22;0.0031
eurobot-base;Flama;minisat22;0.0031
eurobot-base;Flama;minisat22;0.0031
eurobot-base;Flama;minisat22;0.0031
eurobot-base;Flama;minisat22;0.0039
eurobot-base;Flama;minisat22;0.0031
eurobot-base;Flama;minisat22;0.0031
eurobot-base;Flama;minisat22;0.0031
eurobot-base;FeatureIDE;Sat4j;0.102781405
eurobot-base;FeatureIDE;Sat4j;0.090747464
eurobot-base;FeatureIDE;Sat4j;0.101433987
eurobot-base;FeatureIDE;Sat4j;0.109513765
eurobot-base;FeatureIDE;Sat4j;0.104807826
eurobot-base;FeatureIDE;Sat4j;0.105006156
eurobot-base;FeatureIDE;Sat4j;0.103931011
eurobot-base;FeatureIDE;Sat4j;0.103949169
eurobot-base;FeatureIDE;Sat4j;0.106608563
eurobot-base;FeatureIDE;Sat4j;0.085329229
eurobot-base;FeatureIDE;Sat4j;0.128771652
eurobot-base;FeatureIDE;Sat4j;0.101421304
eurobot-base;FeatureIDE;Sat4j;0.103725904
eurobot-base;FeatureIDE;Sat4j;0.100958368
eurobot-base;FeatureIDE;Sat4j;0.104641894
eurobot-base;FeatureIDE;Sat4j;0.102902662
eurobot-base;FeatureIDE;Sat4j;0.101819074
eurobot-base;FeatureIDE;Sat4j;0.104810535
eurobot-base;FeatureIDE;Sat4j;0.083949475
eurobot-base;FeatureIDE;Sat4j;0.111106762
eurobot-base;FeatureIDE;Sat4j;0.10243602
eurobot-base;FeatureIDE;Sat4j;0.100674629
eurobot-base;FeatureIDE;Sat4j;0.083202323
eurobot-base;FeatureIDE;Sat4j;0.101047418
eurobot-base;FeatureIDE;Sat4j;0.103309549
eurobot-base;FeatureIDE;Sat4j;0.105308567
eurobot-base;FeatureIDE;Sat4j;0.120196037
eurobot-base;FeatureIDE;Sat4j;0.122106529
eurobot-base;FeatureIDE;Sat4j;0.102337574
eurobot-base;FeatureIDE;Sat4j;0.102537545
eurobot-base;FeatureIDE;Sat4j;0.10425341
eurobot-base;FeatureIDE;Sat4j;0.100851575
eurobot-base;FeatureIDE;Sat4j;0.123937087
eurobot-base;FeatureIDE;Sat4j;0.128674363
eurobot-base;FeatureIDE;Sat4j;0.12250009
eurobot-base;FeatureIDE;Sat4j;0.102269363
eurobot-base;FeatureIDE;Sat4j;0.10335747
eurobot-base;FeatureIDE;Sat4j;0.088669603
eurobot-base;FeatureIDE;Sat4j;0.101866469
eurobot-base;FeatureIDE;Sat4j;0.143743427
eurobot-base;FeatureIDE;Sat4j;0.10168019
eurobot-base;FeatureIDE;Sat4j;0.133723205
eurobot-base;FeatureIDE;Sat4j;0.113229784
eurobot-base;FeatureIDE;Sat4j;0.105444383
eurobot-base;FeatureIDE;Sat4j;0.11561774
eurobot-base;FeatureIDE;Sat4j;0.101402615
eurobot-base;FeatureIDE;Sat4j;0.102144613
eurobot-base;FeatureIDE;Sat4j;0.105039312
eurobot-base;FeatureIDE;Sat4j;0.126455852
eurobot-base;FeatureIDE;Sat4j;0.101432143
eurobot-base;FeatureIDE;Sat4j;0.102026534
eurobot-base;FeatureIDE;Sat4j;0.102781472
eurobot-base;FeatureIDE;Sat4j;0.102855944
eurobot-base;FeatureIDE;Sat4j;0.102393072
eurobot-base;FeatureIDE;Sat4j;0.102300477
eurobot-base;FeatureIDE;Sat4j;0.121624711
eurobot-base;FeatureIDE;Sat4j;0.117667797
eurobot-base;FeatureIDE;Sat4j;0.101558557
eurobot-base;FeatureIDE;Sat4j;0.097694655
eurobot-base;FeatureIDE;Sat4j;0.106045207
eurobot-base;FeatureIDE;Sat4j;0.116726502
eurobot-base;FeatureIDE;Sat4j;0.125267762
eurobot-base;FeatureIDE;Sat4j;0.103275429
eurobot-base;FeatureIDE;Sat4j;0.113455772
eurobot-base;FeatureIDE;Sat4j;0.092802651
eurobot-base;FeatureIDE;Sat4j;0.105444266
eurobot-base;FeatureIDE;Sat4j;0.102646814
eurobot-base;FeatureIDE;Sat4j;0.11588396
eurobot-base;FeatureIDE;Sat4j;0.103197045
eurobot-base;FeatureIDE;Sat4j;0.090915266
eurobot-base;FeatureIDE;Sat4j;0.117767769
eurobot-base;FeatureIDE;Sat4j;0.108119631
eurobot-base;FeatureIDE;Sat4j;0.086051504
eurobot-base;FeatureIDE;Sat4j;0.084947399
eurobot-base;FeatureIDE;Sat4j;0.105401441
eurobot-base;FeatureIDE;Sat4j;0.08554133
eurobot-base;FeatureIDE;Sat4j;0.084314795
eurobot-base;FeatureIDE;Sat4j;0.115783261
eurobot-base;FeatureIDE;Sat4j;0.082503425
eurobot-base;FeatureIDE;Sat4j;0.102816679
eurobot-base;FeatureIDE;Sat4j;0.103545618
eurobot-base;FeatureIDE;Sat4j;0.102420416
eurobot-base;FeatureIDE;Sat4j;0.105656482
eurobot-base;FeatureIDE;Sat4j;0.092734014
eurobot-base;FeatureIDE;Sat4j;0.082073544
eurobot-base;FeatureIDE;Sat4j;0.117228649
eurobot-base;FeatureIDE;Sat4j;0.11569763
eurobot-base;FeatureIDE;Sat4j;0.103221632
eurobot-base;FeatureIDE;Sat4j;0.094718184
